time,Average Temperature (°C),Minimum Temperature (°C),Maximum Temperature (°C),Precipitation (mm),Snow Depth (cm),Wind Direction (°),Wind Speed (km/h),Wind Gust (km/h),Air Pressure (hPa),Sunshine Duration (minutes)
1999-08-08,37.5,28.4,47.9,,,,9.0,,,
1999-08-09,37.1,30.2,48.3,,,,11.1,,,
1999-08-10,37.1,32.9,46.4,,,,11.3,,,
1999-08-11,35.3,28.2,43.2,,,,,,,
1999-08-12,34.9,31.4,41.0,,,238.0,13.1,,,
1999-08-13,36.3,29.2,45.6,,,193.0,10.2,,,
1999-08-14,37.3,27.4,46.7,,,96.0,9.2,,,
1999-08-15,36.6,29.8,47.4,,,,,,,
1999-08-16,37.6,30.8,46.6,,,,15.2,,,
1999-08-17,38.3,32.9,45.1,,,,15.6,,,
1999-08-18,37.6,32.9,44.5,,,,13.7,,,
1999-08-19,36.0,31.2,42.3,,,,7.7,,,
1999-08-20,35.1,28.7,42.2,,,,9.1,,,
1999-08-21,35.4,27.2,45.2,,,,9.0,,,
1999-08-22,36.3,28.7,46.3,,,85.0,11.1,,,
1999-08-23,35.9,31.1,44.0,,,69.0,12.5,,,
1999-08-24,34.8,31.1,,,,,,,,
1999-08-25,34.2,29.2,40.1,,,,9.8,,,
1999-08-26,34.3,28.7,42.1,,,,,,,
1999-08-27,33.5,30.9,40.8,,,80.0,26.5,,,
1999-08-28,34.6,29.7,41.9,,,,,,,
1999-08-29,32.9,27.2,41.8,,,,,,,
1999-08-30,33.4,28.2,43.2,,,83.0,10.9,,,
1999-08-31,32.9,25.6,43.1,,,,,,,
1999-09-01,35.5,,39.9,,,,,,,
1999-09-02,34.4,26.1,42.3,,,,10.3,,,
1999-09-03,34.5,25.1,43.2,,,,7.2,,,
1999-09-04,33.6,,45.3,,,,,,,
1999-09-05,35.2,27.0,39.8,,,,11.0,,,
1999-09-06,34.0,26.3,45.6,,,,10.2,,,
1999-09-07,33.6,24.7,43.9,,,,9.5,,,
1999-09-08,32.0,29.8,,,,,,,,
1999-09-09,31.8,25.2,39.2,,,,7.4,,,
1999-09-10,32.0,23.4,40.0,,,,6.6,,,
1999-09-11,33.9,26.0,43.5,,,,11.0,,,
1999-09-12,32.9,28.2,42.5,,,,11.6,,,
1999-09-13,30.5,25.1,40.4,,,,,,,
1999-09-14,30.7,24.8,38.2,,,,7.7,,,
1999-09-15,31.1,25.3,37.8,,,,11.4,,,
1999-09-16,30.9,,37.4,,,,,,,
1999-09-17,31.6,26.2,40.8,,,,7.7,,,
1999-09-18,31.6,25.3,40.6,,,,6.8,,,
1999-09-19,31.1,24.1,40.9,,,,9.4,,,
1999-09-20,32.6,27.3,40.7,,,,,,,
1999-09-21,31.9,27.3,39.6,,,87.0,9.3,,,
1999-09-22,31.6,24.4,38.9,,,,9.9,,,
1999-09-23,32.0,24.7,39.7,,,,9.2,,,
1999-09-24,32.4,26.5,39.2,,,,12.8,,,
1999-09-25,32.0,28.2,38.1,,,102.0,17.2,,,
1999-09-26,32.5,28.8,38.5,,,131.0,16.8,,,
1999-09-27,31.8,27.2,38.4,,,153.0,13.6,,,
1999-09-28,31.7,28.6,38.6,,,,,,,
1999-09-29,31.1,,38.8,,,,,,,
1999-09-30,32.6,25.2,39.7,,,,,,,
1999-10-01,32.9,24.7,41.9,,,,,,,
1999-10-02,30.1,23.2,41.6,,,,8.8,,,
1999-10-03,29.4,21.1,41.8,,,,12.3,,,
1999-10-04,28.9,20.4,39.6,,,,,,,
1999-10-05,29.4,20.5,38.4,,,,12.0,,,
1999-10-06,28.6,21.3,39.7,,,,,,,
1999-10-07,30.8,23.1,39.8,,,,11.1,,,
1999-10-08,29.4,22.9,36.1,,,,,,,
1999-10-09,28.6,,,,,,,,,
1999-10-10,28.1,22.1,39.2,,,,,,,
1999-10-11,29.0,21.0,36.5,,,,,,,
1999-10-12,30.2,,40.7,,,,,,,
1999-10-13,28.9,22.0,40.3,,,,11.4,,,
1999-10-14,29.6,21.6,38.5,,,,14.7,,,
1999-10-15,28.1,24.0,36.5,,,71.0,11.6,,,
1999-10-16,28.5,20.6,37.7,,,,,,,
1999-10-17,29.4,21.5,36.6,,,,,,,
1999-10-18,29.0,21.2,36.4,,,,,,,
1999-10-19,28.6,24.4,36.1,,,,,,,
1999-10-20,27.7,21.9,34.6,,,,,,,
1999-10-21,27.8,21.7,35.2,,,,,,,
1999-10-22,28.5,21.3,38.7,,,,8.4,,,
1999-10-23,28.1,23.1,34.6,,,,,,,
1999-10-24,27.9,23.2,34.8,,,,,,,
1999-10-25,26.8,20.8,34.2,,,,,,,
1999-10-26,27.2,18.9,36.2,,,,,,,
1999-10-27,29.9,21.6,38.3,,,98.0,13.2,,,
1999-10-28,27.1,23.0,37.6,,,,,,,
1999-10-29,27.8,19.2,37.2,,,,,,,
1999-10-30,28.2,21.0,,,,,,,,
1999-10-31,27.9,22.8,34.8,,,,,,,
1999-11-01,29.0,22.7,36.3,,,223.0,11.6,,,
1999-11-02,27.7,20.2,34.3,,,,,,,
1999-11-03,28.6,22.5,35.2,,,,,,,
1999-11-04,27.6,23.2,32.7,,,291.0,27.4,,,
1999-11-05,26.2,19.2,33.5,,,,8.6,,,
1999-11-06,26.0,16.7,35.1,,,,,,,
1999-11-07,26.7,17.5,35.2,,,,,,,
1999-11-08,26.6,,,,,,,,,
1999-11-09,27.9,19.2,35.2,,,,,,,
1999-11-10,28.2,22.0,32.0,,,219.0,13.3,,,
1999-11-11,27.1,22.2,33.2,,,,,,,
1999-11-12,27.7,21.0,35.0,,,,12.2,,,
1999-11-13,26.2,22.0,31.0,,,,,,,
1999-11-14,22.4,23.0,31.0,,,,,,,
1999-11-15,21.4,,,,,,,,,
1999-11-16,24.6,21.0,31.0,,,,,,,
1999-11-17,26.5,22.2,31.2,,,251.0,13.7,,,
1999-11-18,24.1,,,,,,,,,
1999-11-19,22.9,20.0,29.0,,,,,,,
1999-11-20,24.2,20.0,29.0,,,,,,,
1999-11-21,24.8,19.2,30.2,,,207.0,12.2,,,
1999-11-22,24.4,21.0,29.0,,,,,,,
1999-11-23,24.4,19.2,30.2,,,209.0,12.1,,,
1999-11-24,24.1,20.2,29.2,,,,,,,
1999-11-25,23.6,18.2,29.2,,,,,,,
1999-11-26,22.8,19.0,28.0,,,,,,,
1999-11-27,22.8,17.2,30.2,,,,,,,
1999-11-28,23.5,18.2,30.2,,,,,,,
1999-11-29,24.0,18.2,28.2,,,243.0,16.9,,,
1999-11-30,20.7,,,,,,,,,
1999-12-01,20.7,,,,,,,,,
1999-12-02,23.0,19.0,30.0,,,54.0,13.4,,,
1999-12-03,22.1,,,,,,,,,
1999-12-04,21.0,,,,,,,,,
1999-12-05,19.2,,,,,,,,,
1999-12-06,22.0,,,,,,,,,
1999-12-07,21.5,,,,,,,,,
1999-12-08,20.3,13.2,28.2,,,,,,,
1999-12-09,20.5,12.2,28.2,,,,,,,
1999-12-10,21.9,17.2,30.2,,,67.0,11.7,,,
1999-12-11,21.9,,,,,,,,,
1999-12-12,22.0,,,,,,,,,
1999-12-13,21.0,20.7,26.8,,,,,,,
1999-12-14,20.4,14.2,27.6,,,,,,,
1999-12-15,19.6,14.6,26.2,,,,,,,
1999-12-16,22.8,16.8,27.4,,,234.0,15.0,,,
1999-12-17,21.8,17.8,26.4,,,238.0,15.3,,,
1999-12-18,19.6,13.5,27.0,,,,11.4,,,
1999-12-19,20.3,13.7,28.6,,,55.0,14.2,,,
1999-12-20,19.0,13.2,26.7,,,,,,,
1999-12-21,18.8,10.8,27.3,,,,,,,
1999-12-22,18.0,12.2,28.0,,,,,,,
1999-12-23,18.4,9.9,28.2,,,,,,,
1999-12-24,17.7,9.7,29.3,,,,,,,
1999-12-25,17.1,,26.1,,,,,,,
1999-12-26,18.9,10.4,27.1,,,,,,,
1999-12-27,19.2,,25.9,,,,,,,
1999-12-28,18.8,11.7,27.3,,,,,,,
1999-12-29,18.9,12.7,26.5,,,,,,,
1999-12-30,18.6,13.9,25.9,,,,,,,
1999-12-31,18.6,11.7,25.5,,,,,,,
2000-01-01,18.8,12.3,28.0,,,,,,,
2000-01-02,19.2,11.8,26.7,,,,,,,
2000-01-03,20.2,14.0,25.9,,,,,,,
2000-01-04,19.4,14.0,26.2,,,,,,,
2000-01-05,20.1,14.0,28.6,,,,,,,
2000-01-06,20.8,13.0,,,,,,,,
2000-01-07,20.9,14.1,29.2,,,,,,,
2000-01-08,20.5,14.8,27.2,,,,,,,
2000-01-09,20.1,,,,,,,,,
2000-01-10,20.8,16.2,25.2,,,236.0,16.4,,,
2000-01-11,19.4,17.2,22.2,,,279.0,23.3,,,
2000-01-12,18.3,13.2,23.2,,,213.0,13.2,,,
2000-01-13,17.5,13.2,24.2,,,,,,,
2000-01-14,17.9,12.2,24.2,,,,,,,
2000-01-15,17.5,13.2,25.2,,,,,,,
2000-01-16,19.3,,26.6,,,,,,,
2000-01-17,23.0,16.2,27.9,,,159.0,16.8,,,
2000-01-18,21.5,18.2,27.4,,,178.0,17.6,,,
2000-01-19,21.6,15.2,29.0,,,,,,,
2000-01-20,20.3,16.1,25.6,,,,,,,
2000-01-21,20.1,15.0,26.2,,,,,,,
2000-01-22,19.4,16.2,25.2,,,,,,,
2000-01-23,19.3,13.7,,,,,,,,
2000-01-24,19.4,14.7,25.2,,,237.0,12.9,,,
2000-01-25,17.9,12.2,22.8,,,,,,,
2000-01-26,17.0,10.7,25.3,,,,,,,
2000-01-27,19.8,10.2,28.9,,,91.0,9.4,,,
2000-01-28,23.0,18.2,28.7,,,104.0,17.2,,,
2000-01-29,23.7,18.7,29.1,,,,,,,
2000-01-30,19.7,18.8,23.4,,,,20.9,,,
2000-01-31,17.9,14.2,24.3,,,,10.6,,,
2000-02-01,18.8,12.1,23.7,,,202.0,12.8,,,
2000-02-02,20.2,14.9,25.3,,,236.0,18.6,,,
2000-02-03,19.1,16.2,22.2,,,257.0,25.6,,,
2000-02-04,17.0,11.6,24.6,,,15.0,,,,
2000-02-05,17.5,10.1,23.6,,,218.0,11.4,,,
2000-02-06,17.7,12.7,24.0,,,203.0,11.0,,,
2000-02-07,19.5,12.1,27.5,,,,,,,
2000-02-08,18.4,17.2,21.2,,,265.0,22.2,,,
2000-02-09,17.4,14.2,21.8,,,228.0,13.0,,,
2000-02-10,17.4,14.2,22.9,,,,,,,
2000-02-11,16.9,9.6,24.4,,,,,,,
2000-02-12,17.0,9.2,24.4,,,,,,,
2000-02-13,19.3,10.0,27.1,,,,9.9,,,
2000-02-14,20.6,16.0,29.2,,,,14.3,,,
2000-02-15,19.4,12.2,26.6,,,,,,,
2000-02-16,18.0,11.8,26.0,,,,,,,
2000-02-17,19.3,12.4,27.5,,,208.0,9.0,,,
2000-02-18,20.1,16.1,25.6,,,219.0,17.6,,,
2000-02-19,19.4,15.0,25.0,,,219.0,16.1,,,
2000-02-20,18.6,12.9,25.2,,,,,,,
2000-02-21,18.2,13.9,25.6,,,,,,,
2000-02-22,18.3,11.2,25.6,,,,,,,
2000-02-23,20.8,13.5,29.4,,,56.0,9.6,,,
2000-02-24,21.8,16.2,30.5,,,,,,,
2000-02-25,22.4,14.6,32.2,,,78.0,10.5,,,
2000-02-26,24.8,18.0,32.2,,,,,,,
2000-02-27,22.8,16.2,32.3,,,,,,,
2000-02-28,23.3,16.3,31.9,,,,,,,
2000-02-29,22.0,16.4,29.0,,,237.0,11.3,,,
2000-03-01,21.3,15.7,28.1,,,209.0,14.7,,,
2000-03-02,22.1,14.2,30.2,,,224.0,16.0,,,
2000-03-03,20.3,18.2,23.2,,,260.0,28.8,,,
2000-03-04,18.6,14.5,25.7,,,,,,,
2000-03-05,18.7,14.6,23.2,,,219.0,14.2,,,
2000-03-06,19.8,15.0,25.6,,,,,,,
2000-03-07,19.2,11.2,27.2,,,,,,,
2000-03-08,21.5,12.2,31.7,,,,,,,
2000-03-09,22.4,14.9,31.2,,,,,,,
2000-03-10,20.5,16.3,25.8,,,222.0,14.2,,,
2000-03-11,19.9,15.1,24.8,,,233.0,23.3,,,
2000-03-12,18.9,13.9,24.4,,,228.0,19.1,,,
2000-03-13,19.6,13.5,26.9,,,206.0,15.1,,,
2000-03-14,19.9,13.7,27.3,,,210.0,10.5,,,
2000-03-15,21.2,14.1,31.6,,,,,,,
2000-03-16,21.1,15.5,28.0,,,209.0,13.5,,,
2000-03-17,20.7,15.1,29.3,,,,9.8,,,
2000-03-18,23.4,14.2,34.1,,,,,,,
2000-03-19,26.9,17.8,37.5,,,,,,,
2000-03-20,22.9,17.9,29.1,,,229.0,16.9,,,
2000-03-21,23.8,16.9,33.4,,,223.0,12.1,,,
2000-03-22,24.4,,37.0,,,,,,,
2000-03-23,27.6,15.8,38.5,,,100.0,15.2,,,
2000-03-24,29.0,20.1,38.2,,,104.0,15.7,,,
2000-03-25,26.0,19.6,32.2,,,64.0,12.7,,,
2000-03-26,26.1,18.3,36.0,,,,13.2,,,
2000-03-27,23.3,19.7,27.6,,,,,,,
2000-03-28,22.3,18.2,27.9,0.8,,,,,,
2000-03-29,21.5,15.8,27.3,,,253.0,12.5,,,
2000-03-30,20.6,14.8,26.7,,,210.0,13.8,,,
2000-03-31,20.9,12.4,29.5,,,,,,,
2000-04-01,22.3,11.9,31.1,,,,,,,
2000-04-02,23.6,16.9,31.5,,,,,,,
2000-04-03,23.9,15.2,32.9,,,235.0,9.0,,,
2000-04-04,26.1,17.2,36.5,,,,,,,
2000-04-05,27.1,19.8,36.4,,,211.0,14.4,,,
2000-04-06,27.3,20.9,34.8,,,,,,,
2000-04-07,26.6,20.0,34.6,,,212.0,15.1,,,
2000-04-08,24.9,16.7,32.9,,,,9.5,,,
2000-04-09,24.1,16.2,36.3,,,,,,,
2000-04-10,27.9,15.4,37.4,,,,,,,
2000-04-11,27.7,21.2,36.0,,,222.0,12.4,,,
2000-04-12,26.4,22.1,33.9,,,216.0,18.7,,,
2000-04-13,26.4,19.1,34.5,,,257.0,11.7,,,
2000-04-14,26.1,19.8,35.5,,,,7.5,,,
2000-04-15,28.0,19.2,40.3,,,,,,,
2000-04-16,29.8,19.2,43.2,,,,,,,
2000-04-17,29.5,21.2,42.7,,,,11.9,,,
2000-04-18,29.8,21.0,40.5,,,,10.9,,,
2000-04-19,27.6,,38.5,,,,,,,
2000-04-20,31.8,21.5,37.4,,,,,,,
2000-04-21,31.2,22.1,39.9,,,,9.9,,,
2000-04-22,31.5,22.8,39.7,,,,,,,
2000-04-23,32.1,24.2,43.2,,,227.0,12.4,,,
2000-04-24,31.5,24.7,43.3,,,,,,,
2000-04-25,33.0,24.8,39.8,,,,11.0,,,
2000-04-26,32.8,26.0,40.1,,,,,,,
2000-04-27,32.2,25.2,39.9,,,,13.3,,,
2000-04-28,32.3,23.7,38.8,,,226.0,11.6,,,
2000-04-29,31.4,24.2,38.4,,,217.0,13.4,,,
2000-04-30,32.3,24.2,40.8,,,218.0,12.7,,,
2000-05-01,33.0,24.7,41.5,,,209.0,12.6,,,
2000-05-02,31.6,26.6,38.2,,,216.0,13.0,,,
2000-05-03,30.5,25.8,38.6,,,223.0,16.1,,,
2000-05-04,29.4,23.2,36.7,,,216.0,14.1,,,
2000-05-05,29.6,21.1,37.2,,,221.0,13.6,,,
2000-05-06,30.5,20.6,39.2,,,,,,,
2000-05-07,30.5,22.2,37.2,,,,12.8,,,
2000-05-08,31.9,24.4,41.2,,,205.0,15.9,,,
2000-05-09,32.1,24.0,41.1,,,212.0,14.1,,,
2000-05-10,30.8,25.5,38.1,,,215.0,16.9,,,
2000-05-11,31.5,25.8,37.2,,,213.0,16.8,,,
2000-05-12,32.3,27.2,39.0,,,234.0,16.2,,,
2000-05-13,29.3,23.2,35.9,,,221.0,16.8,,,
2000-05-14,28.3,21.9,38.2,,,,,,,
2000-05-15,29.0,21.1,38.2,,,,,,,
2000-05-16,30.3,23.2,39.0,,,205.0,16.8,,,
2000-05-17,30.5,24.3,36.3,,,220.0,16.6,,,
2000-05-18,30.9,25.2,38.3,,,220.0,15.8,,,
2000-05-19,31.5,23.6,41.4,,,212.0,15.1,,,
2000-05-20,32.8,24.1,40.7,,,222.0,14.8,,,
2000-05-21,33.3,25.9,42.1,,,219.0,14.8,,,
2000-05-22,32.1,26.2,42.7,,,220.0,13.1,,,
2000-05-23,31.9,23.5,41.0,,,212.0,13.4,,,
2000-05-24,30.9,23.7,39.7,,,,,,,
2000-05-25,30.0,20.2,37.6,,,,,,,
2000-05-26,30.9,25.2,39.8,,,,,,,
2000-05-27,31.6,22.0,41.2,,,206.0,10.5,,,
2000-05-28,31.6,24.0,43.0,,,,,,,
2000-05-29,31.4,22.0,38.6,,,,,,,
2000-05-30,32.2,22.5,42.7,,,,7.8,,,
2000-05-31,33.6,24.9,41.4,,,,10.1,,,
2000-06-01,31.6,25.2,41.6,,,,,,,
2000-06-02,29.3,20.7,40.9,,,,,,,
2000-06-03,33.1,21.2,43.8,,,,,,,
2000-06-04,34.0,24.8,45.7,,,,,,,
2000-06-05,34.1,27.0,41.7,,,219.0,14.6,,,
2000-06-06,32.3,26.8,41.9,,,,11.6,,,
2000-06-07,31.6,26.8,39.3,,,,,,,
2000-06-08,32.4,22.2,39.5,,,225.0,13.0,,,
2000-06-09,32.2,25.5,40.8,,,214.0,13.1,,,
2000-06-10,31.8,25.6,40.7,,,211.0,16.0,,,
2000-06-11,30.8,,38.7,,,,,,,
2000-06-12,31.6,22.5,39.2,,,,,,,
2000-06-13,31.5,23.6,40.0,,,237.0,12.1,,,
2000-06-14,31.2,25.2,41.2,,,216.0,15.7,,,
2000-06-15,31.2,21.1,41.2,,,,,,,
2000-06-16,32.3,21.3,41.8,,,,,,,
2000-06-17,31.2,,37.3,,,,,,,
2000-06-18,31.0,24.9,37.3,,,259.0,12.6,,,
2000-06-19,32.3,25.2,41.7,,,,,,,
2000-06-20,32.5,24.8,41.1,,,,,,,
2000-06-21,32.1,25.2,41.2,,,241.0,11.7,,,
2000-06-22,31.1,26.2,39.3,,,,9.1,,,
2000-06-23,31.4,25.2,41.6,,,,,,,
2000-06-24,32.8,22.2,43.4,,,,,,,
2000-06-25,33.1,25.1,42.5,,,,,,,
2000-06-26,32.4,26.1,39.9,,,221.0,13.5,,,
2000-06-27,32.3,25.5,40.9,,,254.0,13.1,,,
2000-06-28,33.6,27.2,40.2,,,327.0,13.8,,,
2000-06-29,34.3,28.1,44.8,,,,,,,
2000-06-30,34.7,28.0,43.4,,,232.0,10.0,,,
2000-07-01,37.1,27.2,45.5,,,,,,,
2000-07-02,37.9,31.1,46.2,,,86.0,14.7,,,
2000-07-03,35.6,31.2,43.4,,,32.0,17.5,,,
2000-07-04,34.1,30.2,41.6,,,349.0,16.5,,,
2000-07-05,34.4,29.2,43.0,,,,,,,
2000-07-06,33.3,28.2,40.5,,,,,,,
2000-07-07,33.5,25.8,41.8,,,,,,,
2000-07-08,34.0,25.9,45.9,,,,,,,
2000-07-09,35.4,27.8,44.1,,,219.0,10.8,,,
2000-07-10,36.2,26.4,44.8,,,,,,,
2000-07-11,37.0,27.6,46.0,,,,,,,
2000-07-12,35.4,32.0,43.9,,,,,,,
2000-07-13,35.7,27.6,43.6,,,,,,,
2000-07-14,36.6,29.5,43.7,,,352.0,15.3,,,
2000-07-15,36.0,30.2,45.0,,,,,,,
2000-07-16,36.1,23.2,43.5,,,,,,,
2000-07-17,36.1,29.6,43.2,,,295.0,10.9,,,
2000-07-18,38.5,29.6,46.9,,,,16.2,,,
2000-07-19,39.1,30.9,47.2,,,70.0,16.0,,,
2000-07-20,37.5,31.0,44.5,,,,7.6,,,
2000-07-21,35.3,28.2,45.6,,,,,,,
2000-07-22,34.6,25.7,45.8,,,113.0,15.0,,,
2000-07-23,35.8,26.8,44.2,,,203.0,15.7,,,
2000-07-24,35.1,27.1,44.4,,,,,,,
2000-07-25,36.4,28.7,44.2,,,,15.7,,,
2000-07-26,35.5,27.9,44.0,,,,13.1,,,
2000-07-27,34.3,25.6,43.8,,,,,,,
2000-07-28,34.6,25.1,45.2,,,,11.3,,,
2000-07-29,34.0,26.7,45.6,,,,,,,
2000-07-30,34.5,25.8,47.6,,,,,,,
2000-07-31,35.4,27.2,46.3,,,,,,,
2000-08-01,34.7,27.2,44.8,,,,12.3,,,
2000-08-02,35.5,25.2,45.2,,,208.0,16.0,,,
2000-08-03,36.3,28.4,44.4,,,204.0,12.8,,,
2000-08-04,36.6,30.8,44.5,,,171.0,14.6,,,
2000-08-05,35.0,31.2,41.3,,,108.0,16.2,,,
2000-08-06,35.8,30.7,42.6,,,236.0,13.6,,,
2000-08-07,34.8,29.9,43.6,,,,,,,
2000-08-08,35.8,28.2,44.6,,,218.0,12.1,,,
2000-08-09,34.5,27.4,43.5,,,,,,,
2000-08-10,33.1,25.8,39.8,,,,,,,
2000-08-11,36.3,29.2,44.5,,,,,,,
2000-08-12,36.3,31.9,42.8,,,91.0,20.2,,,
2000-08-13,35.4,30.6,43.5,,,58.0,22.7,,,
2000-08-14,34.0,30.2,40.9,,,54.0,9.9,,,
2000-08-15,33.4,27.1,39.6,,,,,,,
2000-08-16,36.0,26.2,44.4,,,,,,,
2000-08-17,36.2,31.2,43.6,,,,,,,
2000-08-18,36.4,30.2,44.5,,,,,,,
2000-08-19,35.3,28.2,43.5,,,,10.3,,,
2000-08-20,37.5,29.0,46.5,,,68.0,16.8,,,
2000-08-21,35.5,30.2,46.2,,,62.0,12.8,,,
2000-08-22,34.8,26.9,46.4,,,,,,,
2000-08-23,34.6,26.2,45.2,,,,,,,
2000-08-24,34.7,25.2,46.9,,,,9.0,,,
2000-08-25,33.9,28.2,43.9,,,,10.2,,,
2000-08-26,33.1,23.6,44.4,,,,,,,
2000-08-27,34.2,25.2,45.9,,,339.0,12.6,,,
2000-08-28,32.9,,,,,,,,,
2000-08-29,33.7,24.4,41.2,,,,,,,
2000-08-30,33.6,27.1,41.2,,,,9.1,,,
2000-08-31,33.2,28.2,40.9,,,,,,,
2000-09-01,34.2,30.1,38.7,,,226.0,17.0,,,
2000-09-02,33.5,29.8,38.0,,,224.0,17.3,,,
2000-09-03,32.7,29.9,37.7,,,,13.9,,,
2000-09-04,33.1,29.2,39.9,,,33.0,15.7,,,
2000-09-05,32.5,28.2,39.2,,,61.0,15.1,,,
2000-09-06,33.4,27.0,40.5,,,64.0,11.4,,,
2000-09-07,33.4,27.2,42.2,,,357.0,13.4,,,
2000-09-08,33.9,27.9,42.3,,,,,,,
2000-09-09,33.5,28.9,40.9,,,209.0,14.4,,,
2000-09-10,32.8,29.2,39.0,,,221.0,11.5,,,
2000-09-11,32.8,27.8,41.4,,,,,,,
2000-09-12,33.4,27.6,41.9,,,4.0,11.8,,,
2000-09-13,34.3,27.2,43.2,,,78.0,15.9,,,
2000-09-14,32.9,29.4,41.8,,,,,,,
2000-09-15,31.3,28.2,38.7,,,,,,,
2000-09-16,33.1,26.6,40.4,,,66.0,13.1,,,
2000-09-17,31.9,28.2,38.1,,,78.0,10.3,,,
2000-09-18,31.5,27.9,38.2,,,223.0,17.7,,,
2000-09-19,31.3,25.1,39.6,,,230.0,10.3,,,
2000-09-20,31.2,22.5,40.6,,,,,,,
2000-09-21,31.9,23.4,41.2,,,55.0,13.4,,,
2000-09-22,31.4,23.8,40.7,,,56.0,12.5,,,
2000-09-23,30.1,25.2,38.2,,,56.0,12.8,,,
2000-09-24,29.9,24.2,38.7,,,67.0,11.5,,,
2000-09-25,31.1,22.6,40.3,,,,10.4,,,
2000-09-26,31.0,23.2,39.7,,,,,,,
2000-09-27,31.0,23.7,39.4,,,,7.8,,,
2000-09-28,32.0,24.6,40.8,,,,,,,
2000-09-29,32.2,23.1,41.0,,,,,,,
2000-09-30,31.9,26.2,39.5,,,218.0,13.8,,,
2000-10-01,31.3,22.9,41.0,,,,,,,
2000-10-02,31.8,24.9,39.6,,,148.0,12.0,,,
2000-10-03,30.0,26.2,37.8,,,128.0,15.9,,,
2000-10-04,29.5,24.4,35.2,,,145.0,15.5,,,
2000-10-05,29.0,23.1,35.1,,,277.0,12.4,,,
2000-10-06,29.3,25.1,34.3,,,305.0,12.6,,,
2000-10-07,29.1,24.2,34.4,,,331.0,7.5,,,
2000-10-08,30.5,21.9,38.9,,,,,,,
2000-10-09,28.8,15.6,38.9,,,,,,,
2000-10-10,29.6,22.1,38.0,,,334.0,13.1,,,
2000-10-11,28.7,23.5,37.3,,,,,,,
2000-10-12,29.7,21.8,38.7,,,112.0,9.8,,,
2000-10-13,29.9,24.2,36.3,,,218.0,11.9,,,
2000-10-14,29.0,25.1,36.2,,,230.0,9.5,,,
2000-10-15,29.5,23.2,39.0,,,,9.9,,,
2000-10-16,28.9,21.1,38.4,,,241.0,13.0,,,
2000-10-17,28.3,18.7,36.6,,,,,,,
2000-10-18,28.7,23.7,33.8,,,189.0,8.5,,,
2000-10-19,28.8,25.2,34.4,,,218.0,10.2,,,
2000-10-20,27.8,21.7,35.9,,,,,,,
2000-10-21,27.7,21.2,36.6,,,,9.0,,,
2000-10-22,28.9,23.2,35.6,,,234.0,9.1,,,
2000-10-23,29.0,22.6,35.5,,,,,,,
2000-10-24,27.7,23.2,35.5,,,,,,,
2000-10-25,27.5,20.3,35.7,,,,,,,
2000-10-26,28.9,22.1,38.6,,,,,,,
2000-10-27,28.3,20.9,37.4,,,,,,,
2000-10-28,27.4,20.2,36.7,,,148.0,9.2,,,
2000-10-29,27.6,21.2,37.2,,,,8.4,,,
2000-10-30,27.4,20.5,37.5,,,,8.0,,,
2000-10-31,27.1,20.6,36.0,,,,,,,
2000-11-01,27.0,21.0,35.4,,,,,,,
2000-11-02,27.9,20.2,37.5,,,,,,,
2000-11-03,28.4,22.9,35.4,,,91.0,12.3,,,
2000-11-04,27.8,22.0,35.6,,,,9.1,,,
2000-11-05,27.4,21.6,34.6,,,168.0,12.6,,,
2000-11-06,23.2,19.2,33.5,,,,,,,
2000-11-07,24.0,19.0,29.4,,,219.0,8.7,,,
2000-11-08,23.4,17.2,30.4,,,,,,,
2000-11-09,24.9,20.2,31.6,,,,,,,
2000-11-10,24.0,20.2,28.7,,,,,,,
2000-11-11,23.4,18.4,29.5,,,,,,,
2000-11-12,23.1,16.6,30.5,,,,,,,
2000-11-13,24.0,16.9,31.6,,,,,,,
2000-11-14,24.9,17.9,32.4,,,76.0,12.0,,,
2000-11-15,24.9,18.8,32.1,,,86.0,8.9,,,
2000-11-16,25.6,18.0,33.2,,,,,,,
2000-11-17,25.9,20.8,31.7,,,85.0,14.1,,,
2000-11-18,25.1,21.2,33.3,,,61.0,15.3,,,
2000-11-19,23.9,16.8,31.6,,,,,,,
2000-11-20,24.6,16.6,31.2,,,,5.8,,,
2000-11-21,25.5,20.7,30.2,,,257.0,13.2,,,
2000-11-22,25.1,24.2,28.1,,,274.0,20.8,,,
2000-11-23,23.3,20.2,27.8,,,250.0,11.7,,,
2000-11-24,22.2,18.0,27.4,,,236.0,10.2,,,
2000-11-25,22.6,17.5,27.6,,,,9.7,,,
2000-11-26,22.1,18.2,28.4,,,,,,,
2000-11-27,20.9,14.2,29.3,,,,8.7,,,
2000-11-28,22.4,14.9,29.8,,,,,,,
2000-11-29,23.5,17.9,29.6,,,221.0,6.6,,,
2000-11-30,22.3,15.4,31.8,,,,,,,
2000-12-01,21.2,15.1,31.4,,,,,,,
2000-12-02,21.0,14.2,29.3,,,122.0,7.4,,,
2000-12-03,21.1,13.6,31.7,,,,,,,
2000-12-04,20.8,14.3,30.2,,,,,,,
2000-12-05,22.3,16.0,29.2,,,,,,,
2000-12-06,22.4,17.7,28.5,,,,10.8,,,
2000-12-07,21.1,16.9,27.2,,,204.0,10.3,,,
2000-12-08,19.9,14.1,27.3,,,,,,,
2000-12-09,22.0,13.5,30.3,,,69.0,7.9,,,
